"MAdisID","LEAIDtarget","target","targetrow","nmatch","numSchoolstarget","GSLOtarget","GSHItarget","MAdisIDmatch","LEAID","matchdis","OPERATIONAL_SCHOOLS","GSLO","GSHI"
"02650000","2510590","Seekonk",0,11,"4","PK","12","01440000","2506480","Ipswich","4","PK","12"
"02650000","2510590","Seekonk",0,11,"4","PK","12","01640000","2507140","Lynnfield","5","PK","12"
"02650000","2510590","Seekonk",0,11,"4","PK","12","01770000","2507590","Medway","4","PK","12"
"02650000","2510590","Seekonk",0,11,"4","PK","12","07100000","2507680","Mendon-Upton","4","PK","12"
"02650000","2510590","Seekonk",0,11,"4","PK","12","02040000","2508580","Newburyport","4","PK","12"
"02650000","2510590","Seekonk",0,11,"4","PK","12","02310000","2509420","Pembroke","5","PK","12"
"02650000","2510590","Seekonk",0,11,"4","PK","12","07600000","2510830","Silver Lake","2","7","12"
"02650000","2510590","Seekonk",0,11,"4","PK","12","02910000","2511430","Swampscott","5","PK","12"
"02650000","2510590","Seekonk",0,11,"4","PK","12","03050000","2511910","Wakefield","7","PK","12"
"02660000","2510620","Sharon",1,11,"6","PK","12","02660000","2510620","Sharon","6","PK","12"
"02660000","2510620","Sharon",0,11,"6","PK","12","06000000","2501710","Acton-Boxborough","9","PK","12"
"02660000","2510620","Sharon",0,11,"6","PK","12","00100000","2501980","Arlington","11","PK","12"
"02660000","2510620","Sharon",0,11,"6","PK","12","00480000","2503240","Burlington","6","PK","12"
"02660000","2510620","Sharon",0,11,"6","PK","12","01360000","2506240","Holliston","4","PK","12"
"02660000","2510620","Sharon",0,11,"6","PK","12","01890000","2507980","Milton","6","PK","12"
"02660000","2510620","Sharon",0,11,"6","PK","12","07250000","2508310","Nashoba","6","PK","12"
"02660000","2510620","Sharon",0,11,"6","PK","12","01980000","2508340","Natick","8","PK","12"
"02660000","2510620","Sharon",0,11,"6","PK","12","02710000","2510770","Shrewsbury","9","PK","12"
"02660000","2510620","Sharon",0,11,"6","PK","12","03050000","2511910","Wakefield","7","PK","12"
"02660000","2510620","Sharon",0,11,"6","PK","12","03070000","2511970","Walpole","8","PK","12"
"08710000","2510615","Shawsheen Valley Regional Vocational Technical",1,11,"1","9","12","08710000","2510615","Shawsheen Valley Regional Vocational Technical","1","9","12"
"08710000","2510615","Shawsheen Valley Regional Vocational Technical",0,11,"1","9","12","08060000","2502740","Blue Hills Regional Vocational Technical","1","9","12"
"08710000","2510615","Shawsheen Valley Regional Vocational Technical",0,11,"1","9","12","08100000","2503080","Bristol-Plymouth Regional Vocational Technical","1","9","12"
"08710000","2510615","Shawsheen Valley Regional Vocational Technical",0,11,"1","9","12","08170000","2500554","Essex North Shore Agricultural and Technical School District","1","9","12"
"08710000","2510615","Shawsheen Valley Regional Vocational Technical",0,11,"1","9","12","08300000","2507985","Minuteman Regional Vocational Technical","1","9","12"
"08710000","2510615","Shawsheen Valley Regional Vocational Technical",0,11,"1","9","12","08520000","2508320","Nashoba Valley Regional Vocational Technical","1","9","12"
"08710000","2510615","Shawsheen Valley Regional Vocational Technical",0,11,"1","9","12","09150000","2508650","Norfolk County Agricultural","1","9","12"
"08710000","2510615","Shawsheen Valley Regional Vocational Technical",0,11,"1","9","12","08550000","2509140","Old Colony Regional Vocational Technical","1","9","12"
"08710000","2510615","Shawsheen Valley Regional Vocational Technical",0,11,"1","9","12","08730000","2510930","South Shore Regional Vocational Technical","1","9","12"
"08710000","2510615","Shawsheen Valley Regional Vocational Technical",0,11,"1","9","12","08780000","2511735","Tri-County Regional Vocational Technical","1","9","12"
"08710000","2510615","Shawsheen Valley Regional Vocational Technical",0,11,"1","9","12","08790000","2511800","Upper Cape Cod Regional Vocational Technical","1","9","12"
"02690000","2510710","Sherborn",NA,1,"1","PK","5",NA,NA,NA,NA,NA,NA
"02710000","2510770","Shrewsbury",1,11,"9","PK","12","02710000","2510770","Shrewsbury","9","PK","12"
"02710000","2510770","Shrewsbury",0,11,"9","PK","12","00100000","2501980","Arlington","11","PK","12"
"02710000","2510770","Shrewsbury",0,11,"9","PK","12","00480000","2503240","Burlington","6","PK","12"
"02710000","2510770","Shrewsbury",0,11,"9","PK","12","00500000","2503300","Canton","6","PK","12"
"02710000","2510770","Shrewsbury",0,11,"9","PK","12","00560000","2503510","Chelmsford","8","PK","12"
"02710000","2510770","Shrewsbury",0,11,"9","PK","12","01890000","2507980","Milton","6","PK","12"
"02710000","2510770","Shrewsbury",0,11,"9","PK","12","01980000","2508340","Natick","8","PK","12"
"02710000","2510770","Shrewsbury",0,11,"9","PK","12","02660000","2510620","Sharon","6","PK","12"
"02710000","2510770","Shrewsbury",0,11,"9","PK","12","07750000","2511880","Wachusett","13","PK","12"
"02710000","2510770","Shrewsbury",0,11,"9","PK","12","03050000","2511910","Wakefield","7","PK","12"
"02710000","2510770","Shrewsbury",0,11,"9","PK","12","03070000","2511970","Walpole","8","PK","12"
"02720000","2510800","Shutesbury",NA,1,"1","PK","6",NA,NA,NA,NA,NA,NA
"07600000","2510830","Silver Lake",1,11,"2","7","12","07600000","2510830","Silver Lake","2","7","12"
"07600000","2510830","Silver Lake",0,11,"2","7","12","06500000","2504200","Dighton-Rehoboth","5","PK","12"
"07600000","2510830","Silver Lake",0,11,"2","7","12","00830000","2504440","East Bridgewater","3","PK","12"
"07600000","2510830","Silver Lake",0,11,"2","7","12","06650000","2505070","Freetown-Lakeville","5","PK","12"
"07600000","2510830","Silver Lake",0,11,"2","7","12","06800000","2505730","Hampden-Wilbraham","6","PK","12"
"07600000","2510830","Silver Lake",0,11,"2","7","12","06900000","2506510","King Philip","2","7","12"
"07600000","2510830","Silver Lake",0,11,"2","7","12","01620000","2507080","Lunenburg","5","PK","12"
"07600000","2510830","Silver Lake",0,11,"2","7","12","01770000","2507590","Medway","4","PK","12"
"07600000","2510830","Silver Lake",0,11,"2","7","12","02650000","2510590","Seekonk","4","PK","12"
"07600000","2510830","Silver Lake",0,11,"2","7","12","07700000","2511490","Tantasqua","3","7","12"
"07600000","2510830","Silver Lake",0,11,"2","7","12","07730000","2511740","Triton","5","PK","12"
"04740000","2500073","Sizer School: A North Central Charter Essential (District)",1,11,"1","7","12","04740000","2500073","Sizer School: A North Central Charter Essential (District)","1","7","12"
"04740000","2500073","Sizer School: A North Central Charter Essential (District)",0,11,"1","7","12","04120000","2500021","Academy Of the Pacific Rim Charter Public (District)","1","5","12"
"04740000","2500073","Sizer School: A North Central Charter Essential (District)",0,11,"1","7","12","04140000","2500079","Berkshire Arts and Technology Charter Public (District)","1","6","12"
"04740000","2500073","Sizer School: A North Central Charter Essential (District)",0,11,"1","7","12","04110000","2500526","Boston Green Academy Horace Mann Charter School (District)","1","6","12"
"04740000","2500073","Sizer School: A North Central Charter Essential (District)",0,11,"1","7","12","04380000","2500070","Codman Academy Charter Public (District)","1","PK","12"
"04740000","2500073","Sizer School: A North Central Charter Essential (District)",0,11,"1","7","12","39010000","2500551","Greenfield Commonwealth Virtual District","1","KG","12"
"04740000","2500073","Sizer School: A North Central Charter Essential (District)",0,11,"1","7","12","04660000","2500035","Martha's Vineyard Charter (District)","1","KG","12"
"04740000","2500073","Sizer School: A North Central Charter Essential (District)",0,11,"1","7","12","04440000","2500029","Neighborhood House Charter (District)","1","PK","12"
"04740000","2500073","Sizer School: A North Central Charter Essential (District)",0,11,"1","7","12","04790000","2500044","Pioneer Valley Performing Arts Charter Public (District)","1","7","12"
"04740000","2500073","Sizer School: A North Central Charter Essential (District)",0,11,"1","7","12","07550000","2509900","Ralph C Mahar","1","7","12"
"04740000","2500073","Sizer School: A North Central Charter Essential (District)",0,11,"1","7","12","04850000","2500084","Salem Academy Charter (District)","1","6","12"
"02730000","2510860","Somerset",1,11,"4","PK","8","02730000","2510860","Somerset","4","PK","8"
"02730000","2510860","Somerset",0,11,"4","PK","8","00030000","2501740","Acushnet","2","PK","8"
"02730000","2510860","Somerset",0,11,"4","PK","8","00270000","2502520","Berkley","2","PK","8"
"02730000","2510860","Somerset",0,11,"4","PK","8","00670000","2503840","Concord","4","PK","8"
"02730000","2510860","Somerset",0,11,"4","PK","8","01090000","2505340","Gosnold","1","UG","UG"
"02730000","2510860","Somerset",0,11,"4","PK","8","01570000","2506900","Lincoln","3","PK","8"
"02730000","2510860","Somerset",0,11,"4","PK","8","02130000","2508880","Northborough","5","KG","8"
"02730000","2510860","Somerset",0,11,"4","PK","8","02630000","2510530","Savoy","1","PK","6"
"02730000","2510860","Somerset",0,11,"4","PK","8","02760000","2510980","Southborough","4","PK","8"
"02730000","2510860","Somerset",0,11,"4","PK","8","02880000","2511340","Sudbury","5","PK","8"
"02730000","2510860","Somerset",0,11,"4","PK","8","07740000","2500043","Up-Island Regional","2","PK","8"
"07630000","2500541","Somerset Berkley Regional School District",1,11,"1","9","12","07630000","2500541","Somerset Berkley Regional School District","1","9","12"
"07630000","2500541","Somerset Berkley Regional School District",0,11,"1","9","12","04370000","2500026","City on a Hill Charter Public School Circuit Street (District)","1","9","12"
"07630000","2500541","Somerset Berkley Regional School District",0,11,"1","9","12","06400000","2503870","Concord-Carlisle","1","9","12"
"07630000","2500541","Somerset Berkley Regional School District",0,11,"1","9","12","04520000","2500054","Edward M. Kennedy Academy for Health Careers (Horace Mann Charter) (District)","1","9","12"
"07630000","2500541","Somerset Berkley Regional School District",0,11,"1","9","12","06950000","2506930","Lincoln-Sudbury","1","9","12"
"07630000","2500541","Somerset Berkley Regional School District",0,11,"1","9","12","04680000","2500036","Ma Academy for Math and Science","1","11","12"
"07630000","2500541","Somerset Berkley Regional School District",0,11,"1","9","12","35170000","2500589","Map Academy Charter School (District)","1","9","12"
"07630000","2500541","Somerset Berkley Regional School District",0,11,"1","9","12","07000000","2507380","Martha's Vineyard","1","9","12"
"07630000","2500541","Somerset Berkley Regional School District",0,11,"1","9","12","07300000","2508910","Northboro-Southboro","1","9","12"
"07630000","2500541","Somerset Berkley Regional School District",0,11,"1","9","12","04931001",NA,"Phoenix Charter Academy (District)",NA,NA,NA
"07630000","2500541","Somerset Berkley Regional School District",0,11,"1","9","12","04890000","2500058","Sturgis Charter Public (District)","1","9","12"
"02740000","2510890","Somerville",1,11,"11","PK","12","02740000","2510890","Somerville","11","PK","12"
"02740000","2510890","Somerville",0,11,"11","PK","12","00200000","2502310","Barnstable","9","PK","12"
"02740000","2510890","Somerville",0,11,"11","PK","12","01000000","2504980","Framingham","14","PK","12"
"02740000","2510890","Somerville",0,11,"11","PK","12","01700000","2507320","Marlborough","7","PK","12"
"02740000","2510890","Somerville",0,11,"11","PK","12","01760000","2507560","Medford","8","PK","12"
"02740000","2510890","Somerville",0,11,"11","PK","12","01810000","2507740","Methuen","5","PK","12"
"02740000","2510890","Somerville",0,11,"11","PK","12","01850000","2507860","Milford","6","PK","12"
"02740000","2510890","Somerville",0,11,"11","PK","12","02290000","2509360","Peabody","11","PK","12"
"02740000","2510890","Somerville",0,11,"11","PK","12","02430000","2509870","Quincy","19","PK","12"
"02740000","2510890","Somerville",0,11,"11","PK","12","03320000","2512510","West Springfield","9","PK","12"
"02740000","2510890","Somerville",0,11,"11","PK","12","03250000","2512630","Westfield","12","PK","12"
"02780000","2510920","South Hadley",1,11,"4","PK","12","02780000","2510920","South Hadley","4","PK","12"
"02780000","2510920","South Hadley",0,11,"4","PK","12","00070000","2501860","Amesbury","5","PK","12"
"02780000","2510920","South Hadley",0,11,"4","PK","12","06050000","2501920","Amherst-Pelham","2","7","12"
"02780000","2510920","South Hadley",0,11,"4","PK","12","06160000","2500542","Ayer Shirley School District","4","PK","12"
"02780000","2510920","South Hadley",0,11,"4","PK","12","00250000","2502460","Bellingham","6","PK","12"
"02780000","2510920","South Hadley",0,11,"4","PK","12","00730000","2504050","Dedham","7","PK","12"
"02780000","2510920","South Hadley",0,11,"4","PK","12","01510000","2506720","Leicester","4","PK","12"
"02780000","2510920","South Hadley",0,11,"4","PK","12","01860000","2507890","Millbury","3","PK","12"
"02780000","2510920","South Hadley",0,11,"4","PK","12","07120000","2500544","Monomoy Regional School District","4","PK","12"
"02780000","2510920","South Hadley",0,11,"4","PK","12","02100000","2508850","Northampton","6","PK","12"
"02780000","2510920","South Hadley",0,11,"4","PK","12","02140000","2508940","Northbridge","3","PK","12"
"08290000","2511060","South Middlesex Regional Vocational Technical",1,11,"1","9","12","08290000","2511060","South Middlesex Regional Vocational Technical","1","9","12"
"08290000","2511060","South Middlesex Regional Vocational Technical",0,11,"1","9","12","08010000","2502110","Assabet Valley Regional Vocational Technical","1","9","12"
"08290000","2511060","South Middlesex Regional Vocational Technical",0,11,"1","9","12","08060000","2502740","Blue Hills Regional Vocational Technical","1","9","12"
"08290000","2511060","South Middlesex Regional Vocational Technical",0,11,"1","9","12","08150000","2503310","Cape Cod Regional Vocational Technical","1","9","12"
"08290000","2511060","South Middlesex Regional Vocational Technical",0,11,"1","9","12","08180000","2505020","Franklin County Regional Vocational Technical","1","9","12"
"08290000","2511060","South Middlesex Regional Vocational Technical",0,11,"1","9","12","08230000","2505470","Greater Lawrence Regional Vocational Technical","1","9","12"
"08290000","2511060","South Middlesex Regional Vocational Technical",0,11,"1","9","12","08280000","2505480","Greater Lowell Regional Vocational Technical","1","9","12"
"08290000","2511060","South Middlesex Regional Vocational Technical",0,11,"1","9","12","04060000","2508860","Northampton-Smith Vocational Agricultural","1","9","12"
"08290000","2511060","South Middlesex Regional Vocational Technical",0,11,"1","9","12","08530000","2508960","Northeast Metropolitan Regional Vocational Technical","1","9","12"
"08290000","2511060","South Middlesex Regional Vocational Technical",0,11,"1","9","12","08600000","2509310","Pathfinder Regional Vocational Technical","1","9","12"
"08290000","2511060","South Middlesex Regional Vocational Technical",0,11,"1","9","12","08790000","2511800","Upper Cape Cod Regional Vocational Technical","1","9","12"
"04880000","2500040","South Shore Charter Public (District)",1,11,"1","KG","12","04880000","2500040","South Shore Charter Public (District)","1","KG","12"
"04880000","2500040","South Shore Charter Public (District)",0,11,"1","KG","12","04120000","2500021","Academy Of the Pacific Rim Charter Public (District)","1","5","12"
"04880000","2500040","South Shore Charter Public (District)",0,11,"1","KG","12","04490000","2500053","Boston Collegiate Charter (District)","1","5","12"
"04880000","2500040","South Shore Charter Public (District)",0,11,"1","KG","12","04100000","2500075","Excel Academy Charter (District)","1","5","12"
"04880000","2500040","South Shore Charter Public (District)",0,11,"1","KG","12","04460000","2500052","Foxborough Regional Charter (District)","1","KG","12"
